Frame,Time (s),FPS,Collisions,Active Objects,Collider Type
1,0,0,0,1,Mesh
2,0,1822,2,6,Mesh
3,0,1398,2,11,Mesh
4,0,1568,2,16,Mesh
5,1,1908,2,21,Mesh
6,1,1903,4,26,Mesh
7,1,1807,6,31,Mesh
8,1,1553,6,36,Mesh
9,1,2091,8,41,Mesh
10,1,1872,12,46,Mesh
11,1,1467,12,51,Mesh
12,1,1611,16,56,Mesh
13,1,964,24,61,Mesh
14,1,884,26,66,Mesh
15,2,896,30,71,Mesh
16,2,838,40,76,Mesh
17,2,1183,44,81,Mesh
18,2,1217,46,86,Mesh
19,2,1496,46,91,Mesh
20,2,1293,54,96,Mesh
21,2,1249,62,101,Mesh
22,2,1216,69,106,Mesh
23,2,1025,76,111,Mesh
24,2,1366,94,116,Mesh
25,3,1371,111,121,Mesh
26,3,1401,132,126,Mesh
27,3,1207,155,131,Mesh
28,3,1125,191,136,Mesh
29,3,1087,216,141,Mesh
30,3,1088,248,146,Mesh
31,3,958,288,151,Mesh
32,3,1455,334,156,Mesh
33,3,1350,389,161,Mesh
34,3,1173,456,166,Mesh
35,3,1149,515,171,Mesh
36,4,1351,594,176,Mesh
37,4,1143,650,181,Mesh
38,4,1169,764,186,Mesh
39,4,1448,835,191,Mesh
40,4,303,914,196,Mesh
41,4,1123,996,201,Mesh
42,4,1266,1112,206,Mesh
43,4,1547,1200,211,Mesh
44,4,1299,1316,216,Mesh
45,4,897,1419,221,Mesh
46,5,725,1526,226,Mesh
47,5,907,1634,231,Mesh
48,5,728,1721,236,Mesh
49,5,846,1827,241,Mesh
50,5,888,1948,246,Mesh
51,5,1134,2036,250,Mesh
52,5,1137,2149,250,Mesh
53,5,1182,2249,250,Mesh
54,5,1063,2366,250,Mesh
55,5,950,2499,250,Mesh
56,6,900,2646,250,Mesh
57,6,875,2765,250,Mesh
58,6,830,2883,250,Mesh
59,6,1176,3007,250,Mesh
60,6,1061,3103,250,Mesh
61,6,1055,3266,250,Mesh
62,6,997,3420,250,Mesh
63,6,1131,3569,250,Mesh
64,6,1049,3727,250,Mesh
65,6,1382,3886,250,Mesh
66,7,1186,4055,250,Mesh
67,7,1276,4199,250,Mesh
68,7,1110,4375,250,Mesh
69,7,1170,4534,250,Mesh
70,7,1160,4686,250,Mesh
71,7,1311,4883,250,Mesh
72,7,1303,5057,250,Mesh
73,7,623,5202,250,Mesh
74,7,996,5320,250,Mesh
75,7,1383,5464,250,Mesh
76,8,1306,5589,250,Mesh
77,8,1366,5703,250,Mesh
78,8,789,5818,250,Mesh
79,8,920,5956,250,Mesh
80,8,964,6060,250,Mesh
81,8,951,6198,250,Mesh
82,8,954,6307,250,Mesh
83,8,912,6429,250,Mesh
84,8,967,6560,250,Mesh
85,8,1205,6703,250,Mesh
86,9,977,6814,250,Mesh
87,9,1056,6947,250,Mesh
88,9,1225,7095,250,Mesh
89,9,1077,7237,250,Mesh
90,9,1006,7342,250,Mesh
91,9,1405,7485,250,Mesh
92,9,1174,7619,250,Mesh
93,9,1230,7707,250,Mesh
94,9,971,7855,250,Mesh
95,10,1119,8026,250,Mesh
96,10,1184,8128,250,Mesh
97,10,1097,8231,250,Mesh
98,10,1045,8369,250,Mesh
99,10,1184,8491,250,Mesh
100,10,1368,8627,250,Mesh
